season,week,matchup,Receiver_Control,Def_Player_Control,desc,gameday,game_id,play_id,qtr,clock_mm,down,ydstogo,yardline_100,posteam,defteam,player_name,position,interception,complete_pass
2023,5,NYG @ MIA,0.7470477644732303,0.5231709679954145,(12:40) (Shotgun) 8-D.Jones pass short middle to 31-M.Breida to NYG 40 for 3 yards (51-D.Long).,2023-10-08,2023100804,2296,3,12:40,1,10,63,NYG,MIA,David Long Jr.,ILB,0,1
2023,16,ARI @ CHI,0.6621061972377003,0.523121987127304,(9:07) (Shotgun) 1-J.Fields pass incomplete short right to 11-D.Mooney (33-A.Hamilton).,2023-12-24,2023122409,2615,3,9:07,2,16,62,CHI,ARI,Antonio Hamilton,CB,0,0
2023,14,JAX @ CLE,0.5470979815266456,0.522939521288156,(9:30) (Shotgun) 16-T.Lawrence pass short right to 17-E.Engram pushed ob at CLE 19 for 4 yards (37-Da.Bell).,2023-12-10,2023121004,4163,4,9:30,2,10,23,JAX,CLE,D'Anthony Bell,SAF,0,1
2023,15,LAC @ LV,0.5291824092974328,0.522678908495251,(14:08) (Shotgun) 4-A.O'Connell pass short middle to 22-A.Abdullah to LV 26 for 8 yards (6-E.Kendricks).,2023-12-14,2023121400,1245,2,14:08,3,10,82,LV,LAC,"Kenneth Murray, Jr.",LB,0,1
2023,5,HOU @ ATL,0.5031061968505959,0.5226718227994025,(13:54) (Shotgun) 7-C.Stroud pass short middle to 86-D.Schultz to HOU 42 for 4 yards (20-D.Alford).,2023-10-08,2023100801,2393,3,13:54,2,11,62,HOU,ATL,Dee Alford,CB,0,1
2023,4,PIT @ HOU,0.5667306005137954,0.5226113061433957,"(10:54) 26-D.Singletary pass short right to 86-D.Schultz for 6 yards, TOUCHDOWN [50-E.Roberts].",2023-10-01,2023100105,3337,4,10:54,2,6,6,HOU,PIT,Minkah Fitzpatrick,FS,0,1
2023,8,BAL @ ARI,0.6794646268126799,0.5225946327060114,(1:52) (Shotgun) 8-L.Jackson pass incomplete short right to 89-M.Andrews.,2023-10-29,2023102910,1857,2,1:52,1,10,43,BAL,ARI,Budda Baker,S,0,0
2023,13,IND @ TEN,0.716588832914356,0.5222911711986433,(3:40) (Shotgun) 8-W.Levis pass incomplete short right to 32-T.Spears [52-S.Ebukam].,2023-12-03,2023120305,3117,3,3:40,3,6,71,TEN,IND,Zaire Franklin,OLB,0,0
2023,16,NE @ DEN,0.7486651535570147,0.5219654320785831,(6:33) (Shotgun) 3-R.Wilson pass short left to 85-L.Krull to DEN 31 for 9 yards (2-J.Mills).,2023-12-24,2023122411,3491,4,6:33,1,10,78,DEN,NE,Ja'Whaun Bentley,LB,0,1
2023,17,LV @ IND,0.576021656431615,0.5218534271849626,(5:20) (Shotgun) 4-A.O'Connell pass short right to 16-J.Meyers ran ob at IND 15 for 4 yards.,2023-12-31,2023123105,3501,4,5:20,1,10,19,LV,IND,Julius Brents,CB,0,1
2023,18,PIT @ BAL,0.6139149989723786,0.5218391071183207,(3:13) (Shotgun) 2-T.Huntley pass short right to 15-N.Agholor to BAL 30 for 5 yards (25-E.Rowe).,2024-01-06,2024010600,3506,4,3:13,1,10,75,BAL,PIT,Eric Rowe,CB,0,1
2023,8,HOU @ CAR,0.5296047128295929,0.5216401356497458,(5:37) (Shotgun) 9-B.Young pass short right to 15-J.Mingo to CAR 45 for 11 yards (0-S.Griffin).,2023-10-29,2023102900,3618,4,5:37,1,10,66,CAR,HOU,Shaquill Griffin,CB,0,1
2023,11,DAL @ CAR,0.6089721319060928,0.5216373198191685,"(:50) (No Huddle, Shotgun) 4-D.Prescott pass incomplete short right to 18-J.Tolbert.",2023-11-19,2023111900,2008,2,0:50,2,16,29,DAL,CAR,Donte Jackson,CB,0,0
2023,4,BAL @ CLE,0.6537513972062519,0.5215933940344237,(12:15) (Shotgun) 17-D.Thompson-Robinson pass short left to 11-D.Peoples-Jones to CLE 32 for 7 yards (21-B.Stephens).,2023-10-01,2023100104,228,1,12:15,1,10,75,CLE,BAL,Brandon Stephens,CB,0,1
2023,17,LA @ NYG,0.7597328488236387,0.5214570306398811,(10:52) (Shotgun) 9-M.Stafford pass short right to 17-P.Nacua pushed ob at NYG 2 for 80 yards (24-D.Belton).,2023-12-31,2023123107,2423,3,10:52,3,4,82,LA,NYG,Adoree' Jackson,CB,0,1
2023,6,NE @ LV,0.7828974317859619,0.5214395657062804,(8:38) (Shotgun) 10-J.Garoppolo pass short middle to 35-Z.White to LV 29 for 4 yards (23-K.Dugger; 8-J.Bentley).,2023-10-15,2023101509,1474,2,8:38,1,10,75,LV,NE,Kyle Dugger,SAF,0,1
2023,8,BAL @ ARI,0.9074084703478634,0.5214065619358117,(11:15) (Shotgun) 9-J.Dobbs pass short left to 85-T.McBride pushed ob at BAL 30 for 7 yards (21-B.Stephens).,2023-10-29,2023102910,239,1,11:15,1,10,37,ARI,BAL,Geno Stone,SAF,0,1
2023,8,CIN @ SF,0.5431411145396574,0.5213486140088266,"(:01) (Shotgun) 9-J.Burrow pass short right to 80-A.Iosivas for 2 yards, TOUCHDOWN. Penalty on SF-7-C.Ward, Defensive Holding, declined. Penalty on SF-99-J.Kinlaw, Defensive Offside, declined.",2023-10-29,2023102912,875,1,0:01,1,2,2,CIN,SF,Charvarius Ward,CB,0,1
2023,10,CAR @ CHI,0.5485750459924867,0.5213157290353074,(15:00) (Shotgun) 9-B.Young pass incomplete short right to 15-J.Mingo.,2023-11-09,2023110900,2229,3,15:00,1,10,75,CAR,CHI,Kyler Gordon,CB,0,0
2023,5,DAL @ SF,0.5397491650598016,0.5212425867155862,(9:16) (Shotgun) 4-D.Prescott pass short right to 87-J.Ferguson to SF 32 for 20 yards (54-F.Warner).,2023-10-08,2023100811,1530,2,9:16,3,7,52,DAL,SF,Fred Warner,MLB,0,1
2023,7,ATL @ TB,0.600428385136319,0.5211891263654258,(2:55) (Shotgun) 9-D.Ridder pass short left to 8-K.Pitts to ATL 31 for 3 yards (45-D.White).,2023-10-22,2023102205,870,1,2:55,2,7,72,ATL,TB,Christian Izien,SAF,0,1
2023,1,CAR @ ATL,0.5100865036450205,0.5211544543175769,(14:52) (Shotgun) 9-B.Young pass incomplete deep right to 81-H.Hurst (27-R.Grant).,2023-09-10,2023091000,842,2,14:52,2,10,75,CAR,ATL,Jessie Bates,FS,0,0
2023,7,PIT @ LA,0.8513913584723773,0.5211337132742913,"(:41) (Shotgun) 8-K.Pickett pass short right to 30-J.Warren to PIT 43 for -1 yards (0-B.Young, 37-Q.Lake).",2023-10-22,2023102206,2996,3,0:41,2,7,56,PIT,LA,Byron Young,LB,0,1
2023,12,JAX @ HOU,0.6302012200032419,0.5211001910645604,"(4:34) (Shotgun) 16-T.Lawrence pass short middle to 0-C.Ridley for 1 yard, TOUCHDOWN.",2023-11-26,2023112602,2791,3,4:34,3,1,1,JAX,HOU,Tavierre Thomas,SAF,0,1
2023,8,CIN @ SF,0.5353004960553303,0.5209349187973624,"(8:18) (Shotgun) 13-B.Purdy pass short middle to 23-C.McCaffrey for 4 yards, TOUCHDOWN.",2023-10-29,2023102912,3267,4,8:18,1,4,4,SF,CIN,Logan Wilson,LB,0,1
2023,9,TEN @ PIT,0.5574887158186732,0.5208265318627696,(14:16) (Shotgun) 8-W.Levis pass incomplete short left to 10-D.Hopkins (20-P.Peterson).,2023-11-02,2023110200,2263,3,14:16,3,8,73,TEN,PIT,Patrick Peterson,CB,0,0
2023,3,CHI @ KC,0.643579181255495,0.5206787727118457,(8:29) (Shotgun) 15-P.Mahomes pass short left to 24-S.Moore to KC 16 for 4 yards (49-T.Edmunds).,2023-09-24,2023092411,1319,2,8:29,1,10,88,KC,CHI,Tremaine Edmunds,MLB,0,1
2023,2,NYG @ ARI,0.6497358026194675,0.5205274798532913,(5:37) (Shotgun) 8-D.Jones pass short left to 18-I.Hodgins pushed ob at NYG 39 for 12 yards (22-K.Wallace).,2023-09-17,2023091708,678,1,5:37,2,8,73,NYG,ARI,Marco Wilson,CB,0,1
2023,1,LA @ SEA,0.5393377523767338,0.520504969245158,(7:04) (Shotgun) 7-G.Smith pass short middle to 89-W.Dissly to LA 44 for 7 yards (4-J.Fuller).,2023-09-10,2023091012,1455,2,7:04,1,10,51,SEA,LA,Christian Rozeboom,LB,0,1
2023,10,SF @ JAX,0.6453406333569202,0.5203021108769408,(7:06) (Shotgun) 16-T.Lawrence pass incomplete short left to 1-T.Etienne.,2023-11-12,2023111203,2581,3,7:06,1,10,68,JAX,SF,Dre Greenlaw,LB,0,0
2023,9,TB @ HOU,0.6698276492015978,0.5202200171455688,(7:16) (Shotgun) 6-B.Mayfield pass short right to 13-M.Evans to HOU 24 for 10 yards (29-M.Stewart).,2023-11-05,2023110505,577,1,7:16,3,2,34,TB,HOU,Shaquill Griffin,CB,0,1
2023,4,PIT @ HOU,0.5291472875180258,0.5201251235877665,(2:10) (Shotgun) 7-C.Stroud pass incomplete short right to 12-N.Collins [56-A.Highsmith].,2023-10-01,2023100105,1780,2,2:10,3,5,55,HOU,PIT,Joey Porter Jr.,CB,0,0
2023,3,CAR @ SEA,0.5096924749437672,0.5200127026262397,(8:39) (Shotgun) 14-A.Dalton pass short left to 15-J.Mingo to CAR 33 for 8 yards (30-M.Jackson).,2023-09-24,2023092409,1502,2,8:39,2,10,75,CAR,SEA,Mike Jackson,CB,0,1
2023,9,CHI @ NO,0.5428415428171774,0.5199222070665792,"(13:59) (Shotgun) 4-D.Carr pass short right to 83-J.Johnson to CHI 41 for 6 yards (53-T.Edwards, 22-E.Hicks).",2023-11-05,2023110507,3020,4,13:59,1,10,47,NO,CHI,Elijah Hicks,SAF,0,1
2023,7,SF @ MIN,0.7112110922695863,0.5198576055223756,"(10:10) (No Huddle, Shotgun) 8-K.Cousins pass short right to 87-T.Hockenson to SF 42 for 2 yards (7-C.Ward).",2023-10-23,2023102300,3325,4,10:10,2,6,44,MIN,SF,Charvarius Ward,CB,0,1
2023,2,IND @ HOU,0.7329433732158124,0.5197257799338287,(:52) (Shotgun) 7-C.Stroud pass short left to 2-R.Woods to HOU 35 for 7 yards (23-K.Moore).,2023-09-17,2023091704,4350,4,0:52,2,10,72,HOU,IND,Kenny Moore II,CB,0,1
2023,1,PHI @ NE,0.5375945535249103,0.5195853136830645,(2:52) (Shotgun) 1-J.Hurts pass incomplete short middle to 0-D.Swift [55-J.Uche].,2023-09-10,2023091011,1989,2,2:52,3,14,79,PHI,NE,Jabrill Peppers,FS,0,0
2023,2,NO @ CAR,0.7429078361269409,0.5194665466867708,(3:58) (Shotgun) 4-D.Carr pass short right to 13-M.Thomas to NO 27 for 6 yards (23-C.Henderson; 49-F.Luvu).,2023-09-18,2023091800,1920,2,3:58,2,10,79,NO,CAR,Frankie Luvu,LB,0,1
2023,15,PIT @ IND,0.6479268486177222,0.5194001159080491,(13:16) (Shotgun) 10-M.Trubisky pass short middle to 88-P.Freiermuth to PIT 30 for 5 yards (45-E.Speed).,2023-12-16,2023121601,2585,3,13:16,1,10,75,PIT,IND,Zaire Franklin,OLB,0,1
2023,18,TB @ CAR,0.6010998313869232,0.5193977410548286,(2:05) (Shotgun) 6-B.Mayfield pass incomplete short middle to 10-T.Palmer (40-D.Jones).,2024-01-07,2024010705,1715,2,2:05,3,10,74,TB,CAR,Deion Jones,LB,0,0
2023,15,BAL @ JAX,0.6407663712258771,0.5193315451905635,(:35) (Shotgun) 16-T.Lawrence pass short right to 7-Z.Jones pushed ob at BAL 36 for 4 yards (14-K.Hamilton).,2023-12-17,2023121708,1924,2,0:35,1,10,40,JAX,BAL,Kyle Hamilton,SAF,0,1
2023,3,BUF @ WAS,0.5829112592084649,0.5192743180923494,(10:37) (Shotgun) 14-S.Howell pass short middle to 87-J.Bates to WAS 30 for 5 yards (27-T.White).,2023-09-24,2023092408,3073,4,10:37,1,10,75,WAS,BUF,Tre'Davious White,CB,0,1
2023,10,DEN @ BUF,0.5696111670523941,0.5192062370782995,(3:36) (Shotgun) 3-R.Wilson pass deep right to 14-C.Sutton pushed ob at BUF 45 for 30 yards (31-R.Douglas).,2023-11-13,2023111300,1892,2,3:36,1,10,75,DEN,BUF,Rasul Douglas,CB,0,1
2023,14,CAR @ NO,0.8035141947737023,0.5190152831061354,(13:21) (Shotgun) 4-D.Carr pass short left to 83-J.Johnson to CAR 45 for 3 yards (25-X.Woods).,2023-12-10,2023121005,190,1,13:21,2,2,48,NO,CAR,Xavier Woods,FS,0,1
2023,5,CHI @ WAS,0.8289876399458627,0.5187551920709933,(3:20) (Shotgun) 1-J.Fields pass short right to 85-C.Kmet to WAS 18 for 6 yards (31-K.Curl).,2023-10-05,2023100500,1631,2,3:20,2,10,24,CHI,WAS,Kam Curl,SAF,0,1
2023,16,LV @ KC,0.6182542298113989,0.5187464841752382,(9:57) (Shotgun) 15-P.Mahomes pass incomplete short right to 4-R.Rice (21-A.Robertson).,2023-12-25,2023122500,3582,4,9:57,3,7,7,KC,LV,Amik Robertson,CB,0,0
2023,12,JAX @ HOU,0.5018846310695579,0.518547408472935,(7:05) (Shotgun) 7-C.Stroud pass incomplete short right to 2-R.Woods (2-R.Jenkins).,2023-11-26,2023112602,3605,4,7:05,1,10,55,HOU,JAX,Rayshawn Jenkins,SAF,0,0
2023,14,SEA @ SF,0.6807937598164022,0.5184623970401714,"(2:00) (Shotgun) 13-B.Purdy pass short middle to 85-G.Kittle to SEA 45 for 5 yards (54-B.Wagner, 20-J.Love).",2023-12-10,2023121008,1738,2,2:00,2,13,50,SF,SEA,Bobby Wagner,MLB,0,1
2023,9,LAC @ NYJ,0.5205723673148815,0.5184221377360879,(3:52) (Shotgun) 10-J.Herbert pass short right to 1-Q.Johnston to NYJ 21 for 4 yards (1-A.Gardner).,2023-11-06,2023110600,852,1,3:52,2,6,25,LAC,NYJ,Sauce Gardner,CB,0,1
2023,11,NYG @ WAS,0.651739760505966,0.5183490348707689,"(7:49) (Shotgun) 14-S.Howell pass short right to 82-L.Thomas to NYG 48 for 5 yards (41-M.McFadden, 28-C.Flott). FUMBLES (28-C.Flott), touched at NYG 48, RECOVERED by NYG-29-X.McKinney at WAS 45. 29-X.McKinney to WAS 45 for no gain (8-B.Robinson).",2023-11-19,2023111907,472,1,7:49,1,10,53,WAS,NYG,Micah McFadden,LB,0,1
2023,10,TEN @ TB,0.6705677867586387,0.5182643879496142,(4:15) (Shotgun) 6-B.Mayfield pass short right to 10-T.Palmer ran ob at TEN 23 for 6 yards.,2023-11-12,2023111206,2475,3,4:15,1,10,29,TB,TEN,Harold Landry III,LB,0,1
2023,15,CHI @ CLE,0.7416626195698045,0.518145811929745,(8:54) (Shotgun) 15-J.Flacco pass incomplete short left to 2-A.Cooper (33-J.Johnson).,2023-12-17,2023121710,1599,2,8:54,2,7,69,CLE,CHI,Jaylon Johnson,CB,0,0
2023,11,PIT @ CLE,0.5098117974517805,0.5180528500626345,(7:06) (Shotgun) 17-D.Thompson-Robinson pass incomplete short left to 2-A.Cooper (20-P.Peterson).,2023-11-19,2023111901,2519,3,7:06,3,5,59,CLE,PIT,Patrick Peterson,CB,0,0
2023,7,LAC @ KC,0.5521516054657362,0.5180404301926663,"(10:33) 15-P.Mahomes pass short left to 81-B.Bell to LAC 19 for 7 yards (6-E.Kendricks). FUMBLES (6-E.Kendricks), touched at LAC 19, RECOVERED by LAC-3-D.James at LAC 19.",2023-10-22,2023102209,2304,3,10:33,2,7,26,KC,LAC,Eric Kendricks,MLB,0,1
2023,14,NE @ PIT,0.5956380003944607,0.5180365372549769,"(11:18) (Shotgun) 4-B.Zappe pass short right to 15-E.Elliott for 11 yards, TOUCHDOWN.",2023-12-07,2023120700,236,1,11:18,2,7,11,NE,PIT,Mykal Walker,LB,0,1
2023,18,TB @ CAR,0.505680177553566,0.5178585026558203,(2:09) (Shotgun) 6-B.Mayfield pass incomplete short left to 13-M.Evans.,2024-01-07,2024010705,1683,2,2:09,2,10,74,TB,CAR,Jaycee Horn,CB,0,0
2023,17,LV @ IND,0.9413820388222985,0.5177926930102364,(:13) 4-A.O'Connell pass incomplete short right to 16-J.Meyers (44-Z.Franklin).,2023-12-31,2023123105,994,1,0:13,3,1,38,LV,IND,Zaire Franklin,OLB,0,0
2023,2,CHI @ TB,0.5227392014197235,0.5177741313406301,(8:31) 6-B.Mayfield pass short middle to 89-D.Wells to CHI 41 for 1 yard (49-T.Edmunds).,2023-09-17,2023091706,2395,3,8:31,3,1,42,TB,CHI,Tremaine Edmunds,MLB,0,1
2023,11,TEN @ JAX,0.6579336487026225,0.517671295749281,"(4:34) 8-W.Levis pass short right to 98-J.Simmons for 2 yards, TOUCHDOWN.",2023-11-19,2023111905,3383,4,4:34,2,2,2,TEN,JAX,Foye Oluokun,LB,0,1
2023,8,CHI @ LAC,0.6510608523226862,0.5174175117024623,(14:17) (Shotgun) 10-J.Herbert pass short middle to 13-K.Allen to LAC 29 for 7 yards (29-T.Stevenson).,2023-10-29,2023102913,2236,3,14:17,2,13,78,LAC,CHI,Tyrique Stevenson,CB,0,1
2023,14,MIN @ LV,0.8957766380843702,0.5172447635255095,"(14:17) (No Huddle, Shotgun) 15-J.Dobbs pass incomplete short right to 2-A.Mattison. MIN-2-A.Mattison was injured during the play.",2023-12-10,2023121007,1944,3,14:17,2,4,80,MIN,LV,Tre'von Moehrig,SAF,0,0
2023,3,IND @ BAL,0.6331073324500431,0.5170813945405575,(:29) (Shotgun) 8-L.Jackson pass short middle to 33-M.Gordon to BAL 49 for 12 yards (45-E.Speed).,2023-09-24,2023092400,4352,4,0:29,1,10,63,BAL,IND,E.J. Speed,LB,0,1
2023,3,PIT @ LV,0.6021161336270602,0.5168954687015246,(5:41) (Shotgun) 8-K.Pickett pass incomplete short left to 19-C.Austin.,2023-09-24,2023092412,3653,4,5:41,1,10,75,PIT,LV,Nate Hobbs,CB,0,0
2023,11,ARI @ HOU,0.5618000989497808,0.5167742944325234,(:45) (Shotgun) 7-C.Stroud pass short right to 12-N.Collins to HOU 33 for 6 yards (33-A.Hamilton).,2023-11-19,2023111904,1011,1,0:45,2,8,73,HOU,ARI,Antonio Hamilton,CB,0,1
2023,17,GB @ MIN,0.5441470003114083,0.5165327800386499,(14:53) (Shotgun) 12-N.Mullens pass short right to 18-J.Jefferson to GB 45 for 12 yards (37-C.Valentine).,2023-12-31,2023123114,2169,3,14:53,1,10,57,MIN,GB,Carrington Valentine,CB,0,1
2023,15,NYG @ NO,0.5768010423543624,0.5165241957970429,(12:10) (Shotgun) 15-T.DeVito pass short left to 12-D.Waller to NO 42 for 1 yard (56-D.Davis).,2023-12-17,2023121702,208,1,12:10,1,10,43,NYG,NO,Demario Davis,OLB,0,1
2023,14,LA @ BAL,0.6147370601208026,0.5163982963245283,(5:00) (Shotgun) 8-L.Jackson pass deep left intended for 7-R.Bateman INTERCEPTED by 44-A.Witherspoon at LA 32. 44-A.Witherspoon to LA 49 for 17 yards (88-C.Kolar).,2023-12-10,2023121001,1758,2,5:00,1,15,80,BAL,LA,John Johnson,DB,1,0
2023,8,CHI @ LAC,0.7074545968721181,0.5162346682188672,(12:12) (Shotgun) 10-J.Herbert pass short left to 13-K.Allen to LAC 13 for 4 yards (29-T.Stevenson).,2023-10-29,2023102913,222,1,12:12,2,9,91,LAC,CHI,Tyrique Stevenson,CB,0,1
2023,3,IND @ BAL,0.5626282628951734,0.516158975210344,(5:18) (Shotgun) 10-G.Minshew pass short middle to 11-M.Pittman to BAL 10 for 7 yards (28-R.Darby).,2023-09-24,2023092400,1460,2,5:18,2,8,17,IND,BAL,Ronald Darby,CB,0,1
2023,4,PIT @ HOU,0.5507369112684494,0.5161445526570194,(12:22) 7-C.Stroud pass incomplete deep right to 8-J.Metchie.,2023-10-01,2023100105,1172,2,12:22,2,6,20,HOU,PIT,Minkah Fitzpatrick,FS,0,0
2023,7,ARI @ SEA,0.5381471895571006,0.5160791773520801,"(15:00) (Shotgun) 9-J.Dobbs pass incomplete deep right to 14-Mi.Wilson. Penalty on ARI-70-P.Johnson, Offensive Holding, declined.",2023-10-22,2023102207,3097,4,15:00,3,6,82,ARI,SEA,Julian Love,SAF,0,0
2023,4,CIN @ TEN,0.6771668742079183,0.5160378037813184,"(1:13) (Shotgun) 17-R.Tannehill pass deep right to 11-C.Moore to CIN 20 for 44 yards (29-C.Taylor-Britt). FUMBLES (29-C.Taylor-Britt), ball out of bounds at CIN 20. Penalty on CIN-21-M.Hilton, Defensive Offside, declined.",2023-10-01,2023100109,2042,2,1:13,1,10,64,TEN,CIN,Cam Taylor-Britt,CB,0,1
2023,10,WAS @ SEA,0.5148479707844091,0.5159465971877065,(8:00) (Shotgun) 14-S.Howell pass short right to 17-T.McLaurin to WAS 42 for 13 yards (22-T.Brown).,2023-11-12,2023111210,579,1,8:00,2,10,71,WAS,SEA,Tre Brown,CB,0,1
2023,18,DAL @ WAS,0.5203433859209105,0.5158693022872601,"(8:37) (Shotgun) 4-D.Prescott pass short middle to 88-C.Lamb for 6 yards, TOUCHDOWN.",2024-01-07,2024010707,2536,3,8:37,2,6,6,DAL,WAS,David Mayo,OLB,0,1
2023,12,NE @ NYG,0.68614456072256,0.5157867269194574,(2:19) (Shotgun) 15-T.DeVito pass short right to 17-W.Robinson to NE 12 for 2 yards (31-J.Jones).,2023-11-26,2023112604,1765,2,2:19,2,12,14,NYG,NE,Jabrill Peppers,FS,0,1
2023,15,CHI @ CLE,0.5624243482768517,0.5157650739057666,(8:49) (Shotgun) 15-J.Flacco pass deep right to 2-A.Cooper pushed ob at CHI 27 for 42 yards (29-T.Stevenson).,2023-12-17,2023121710,1622,2,8:49,3,7,69,CLE,CHI,Tyrique Stevenson,CB,0,1
2023,7,LV @ CHI,0.5059376796084367,0.5155350476372635,"(:26) (No Huddle, Shotgun) 17-T.Bagent pass short right to 2-D.Moore ran ob at LV 47 for 15 yards.",2023-10-22,2023102201,2089,2,0:26,3,7,62,CHI,LV,Tre'von Moehrig,SAF,0,1
2023,14,LA @ BAL,0.6147370601208026,0.5151981791656529,(5:00) (Shotgun) 8-L.Jackson pass deep left intended for 7-R.Bateman INTERCEPTED by 44-A.Witherspoon at LA 32. 44-A.Witherspoon to LA 49 for 17 yards (88-C.Kolar).,2023-12-10,2023121001,1758,2,5:00,1,15,80,BAL,LA,Ahkello Witherspoon,CB,1,0
2023,11,ARI @ HOU,0.6352970165890526,0.5151227798045347,"(7:43) (No Huddle, Shotgun) 7-C.Stroud pass short middle to 12-N.Collins to ARI 11 for 8 yards (3-B.Baker).",2023-11-19,2023111904,1483,2,7:43,3,1,19,HOU,ARI,Josh Woods,LB,0,1
2023,14,DEN @ LAC,0.7738803050913677,0.5149920987830882,(1:48) (Shotgun) 2-E.Stick pass incomplete short right to 7-G.Everett (29-J.McMillian).,2023-12-10,2023121010,1783,2,1:48,2,7,73,LAC,DEN,Ja'Quan McMillian,CB,0,0
2023,2,MIA @ NE,0.5082983428557318,0.5149575156564824,(5:42) (Shotgun) 1-T.Tagovailoa pass short right to 10-T.Hill to NE 23 for 15 yards (27-M.Bryant).,2023-09-17,2023091712,445,1,5:42,2,4,38,MIA,NE,Matthew Judon,OLB,0,1
2023,1,CIN @ CLE,0.8522630399822719,0.5147738001212763,(1:42) (Shotgun) 9-J.Burrow pass short right to 1-J.Chase pushed ob at CIN 37 for 10 yards (22-G.Delpit).,2023-09-10,2023091002,3253,3,1:42,2,8,73,CIN,CLE,Grant Delpit,SAF,0,1
2023,14,DEN @ LAC,0.5953661129439031,0.5146992103167208,(6:26) (Shotgun) 10-J.Herbert pass short middle to 30-A.Ekeler to LAC 49 for 18 yards (49-A.Singleton).,2023-12-10,2023121010,1409,2,6:26,2,11,69,LAC,DEN,Alex Singleton,LB,0,1
2023,17,SF @ WAS,0.5808239399446957,0.5144092176871117,(14:22) 14-S.Howell pass short middle to 82-L.Thomas to WAS 34 for 8 yards (33-L.Ryan; 54-F.Warner).,2023-12-31,2023123110,1812,3,14:22,2,9,74,WAS,SF,Fred Warner,MLB,0,1
2023,15,MIN @ CIN,0.8206099789714159,0.5143809436190787,"(1:05) (No Huddle, Shotgun) 12-N.Mullens pass short right to 18-J.Jefferson to CIN 16 for 9 yards (22-C.Awuzie, 27-J.Battle).",2023-12-16,2023121600,1783,2,1:05,1,10,25,MIN,CIN,Chidobe Awuzie,CB,0,1
2023,5,NYG @ MIA,0.5308369514985901,0.5142010437839764,(7:20) 1-T.Tagovailoa pass short right to 17-J.Waddle to MIA 34 for no gain (25-D.Banks).,2023-10-08,2023100804,3492,4,7:20,3,1,66,MIA,NYG,Deonte Banks,CB,0,1
2023,14,HOU @ NYJ,0.6436629998841096,0.5140751938833972,(7:34) 2-Z.Wilson pass incomplete short right to 20-Bre.Hall (6-D.Perryman).,2023-12-10,2023121006,1270,2,7:34,2,15,44,NYJ,HOU,Denzel Perryman,MLB,0,0
2023,8,NO @ IND,0.770927093993004,0.5140596076286338,(7:17) (Shotgun) 10-G.Minshew pass incomplete short right to 28-J.Taylor (29-P.Adebo).,2023-10-29,2023102903,1715,2,7:17,2,20,85,IND,NO,Paulson Adebo,CB,0,0
2023,6,SF @ CLE,0.5578826015237579,0.5140118934807931,(11:20) 13-B.Purdy pass short right to 3-R.McCloud to CLE 20 for 4 yards (22-G.Delpit).,2023-10-15,2023101504,1391,2,11:20,1,10,24,SF,CLE,Denzel Ward,CB,0,1
2023,13,SEA @ DAL,0.6992840635227722,0.5139710246117098,(6:02) (Shotgun) 4-D.Prescott pass incomplete short left to 13-M.Gallup.,2023-11-30,2023113000,4385,4,6:02,1,10,28,DAL,SEA,Riq Woolen,CB,0,0
2023,8,CHI @ LAC,0.7288256871227041,0.5139108983166242,"(4:09) (Shotgun) 17-T.Bagent pass short right to 85-C.Kmet to LAC 29 for 6 yards (3-D.James, 9-K.Murray).",2023-10-29,2023102913,1642,2,4:09,1,15,35,CHI,LAC,"Kenneth Murray, Jr.",LB,0,1
2023,4,ARI @ SF,0.711819582030498,0.513870634069827,(9:03) 9-J.Dobbs pass incomplete short left to 4-R.Moore.,2023-10-01,2023100112,471,1,9:03,1,10,84,ARI,SF,Isaiah Oliver,SAF,0,0
2023,6,SEA @ CIN,0.646643542805791,0.5138385618961981,(8:43) (Shotgun) 9-J.Burrow pass incomplete short middle to 1-J.Chase (21-D.Witherspoon).,2023-10-15,2023101503,2411,3,8:43,2,2,89,CIN,SEA,Devon Witherspoon,CB,0,0
2023,9,BUF @ CIN,0.5894655755605344,0.5138047372601598,"(12:53) (No Huddle, Shotgun) 17-J.Allen pass short right to 14-S.Diggs ran ob at CIN 33 for 15 yards.",2023-11-05,2023110511,2308,3,12:53,1,10,48,BUF,CIN,Nick Scott,SAF,0,1
2023,6,CAR @ MIA,0.5338663027595093,0.5137466087229334,"(:53) (No Huddle, Shotgun) 9-B.Young pass short right to 19-A.Thielen to MIA 26 for 7 yards (4-K.Kohou).",2023-10-15,2023101507,2009,2,0:53,1,10,33,CAR,MIA,Kader Kohou,CB,0,1
2023,6,NYG @ BUF,0.6374493070603002,0.5137300115777234,(12:21) (Shotgun) 2-T.Taylor pass short left to 17-W.Robinson to BUF 43 for 11 yards (43-T.Bernard).,2023-10-15,2023101512,2553,3,12:21,3,8,54,NYG,BUF,Dorian Williams,LB,0,1
2023,8,PHI @ WAS,0.5187279754230415,0.5136637154921477,"(7:22) (Shotgun) 1-J.Hurts pass short middle to 80-J.Jones for 8 yards, TOUCHDOWN.",2023-10-29,2023102908,3725,4,7:22,2,8,8,PHI,WAS,Kam Curl,SAF,0,1
2023,14,NE @ PIT,0.5062579092376871,0.5135391389808448,(2:20) (Shotgun) 4-B.Zappe pass incomplete deep right to 7-J.Smith-Schuster (24-J.Porter).,2023-12-07,2023120700,865,1,2:20,3,10,45,NE,PIT,Joey Porter Jr.,CB,0,0
